"1";"NFQ Level 9";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";645.0
"1";"NFQ Level 9";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";860.0
"1";"NFQ Level 9";"Male";"Services";"Number of Graduates (Persons)";30
"1";"NFQ Level 9";"Male";"Services";"P25 Earnings of Graduates (Euro)";360.0
"1";"NFQ Level 9";"Male";"Services";"P50 Earnings of Graduates (Euro)";460.0
"1";"NFQ Level 9";"Male";"Services";"P75 Earnings of Graduates (Euro)";620.0
"1";"NFQ Level 9";"Female";"Education";"Number of Graduates (Persons)";520
"1";"NFQ Level 9";"Female";"Education";"P25 Earnings of Graduates (Euro)";560.0
"1";"NFQ Level 9";"Female";"Education";"P50 Earnings of Graduates (Euro)";620.0
"1";"NFQ Level 9";"Female";"Education";"P75 Earnings of Graduates (Euro)";715.0
"1";"NFQ Level 9";"Female";"Arts and Humanities";"Number of Graduates (Persons)";190
"1";"NFQ Level 9";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";295.0
"1";"NFQ Level 9";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";420.0
"1";"NFQ Level 9";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";505.0
"1";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";230
"1";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";360.0
"1";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";470.0
"1";"NFQ Level 9";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";580.0
"1";"NFQ Level 9";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";640
"1";"NFQ Level 9";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";470.0
"1";"NFQ Level 9";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";515.0
"1";"NFQ Level 9";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";595.0
"1";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";120
"1";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";450.0
"1";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";545.0
"1";"NFQ Level 9";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";635.0
"1";"NFQ Level 9";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";70
"1";"NFQ Level 9";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";505.0
"1";"NFQ Level 9";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";610.0
"1";"NFQ Level 9";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";690.0
"1";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";140
"1";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";540.0
"1";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";630.0
"1";"NFQ Level 9";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";755.0
"1";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";0
"1";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 9";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 9";"Female";"Health and Welfare";"Number of Graduates (Persons)";290
"1";"NFQ Level 9";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";530.0
"1";"NFQ Level 9";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";680.0
"1";"NFQ Level 9";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";795.0
"1";"NFQ Level 9";"Female";"Services";"Number of Graduates (Persons)";30
"1";"NFQ Level 9";"Female";"Services";"P25 Earnings of Graduates (Euro)";410.0
"1";"NFQ Level 9";"Female";"Services";"P50 Earnings of Graduates (Euro)";545.0
"1";"NFQ Level 9";"Female";"Services";"P75 Earnings of Graduates (Euro)";615.0
"1";"NFQ Level 10";"Male";"Education";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Arts and Humanities";"Number of Graduates (Persons)";20
"1";"NFQ Level 10";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";475.0
"1";"NFQ Level 10";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";515.0
"1";"NFQ Level 10";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";585.0
"1";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";10
"1";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";250.0
"1";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";425.0
"1";"NFQ Level 10";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";665.0
"1";"NFQ Level 10";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";10
"1";"NFQ Level 10";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";605.0
"1";"NFQ Level 10";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";755.0
"1";"NFQ Level 10";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";930.0
"1";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";60
"1";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";625.0
"1";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";725.0
"1";"NFQ Level 10";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";925.0
"1";"NFQ Level 10";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";10
"1";"NFQ Level 10";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";695.0
"1";"NFQ Level 10";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";825.0
"1";"NFQ Level 10";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";1050.0
"1";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";40
"1";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";710.0
"1";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";810.0
"1";"NFQ Level 10";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";940.0
"1";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Health and Welfare";"Number of Graduates (Persons)";30
"1";"NFQ Level 10";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";665.0
"1";"NFQ Level 10";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";710.0
"1";"NFQ Level 10";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";850.0
"1";"NFQ Level 10";"Male";"Services";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Education";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Arts and Humanities";"Number of Graduates (Persons)";10
"1";"NFQ Level 10";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";405.0
"1";"NFQ Level 10";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";565.0
"1";"NFQ Level 10";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";600.0
"1";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";20
"1";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";625.0
"1";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";820.0
"1";"NFQ Level 10";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";865.0
"1";"NFQ Level 10";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";70
"1";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";610.0
"1";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";695.0
"1";"NFQ Level 10";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";825.0
"1";"NFQ Level 10";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";20
"1";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";665.0
"1";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";745.0
"1";"NFQ Level 10";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";1005.0
"1";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";10
"1";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";640.0
"1";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";655.0
"1";"NFQ Level 10";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";790.0
"1";"NFQ Level 10";"Female";"Health and Welfare";"Number of Graduates (Persons)";50
"1";"NFQ Level 10";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";645.0
"1";"NFQ Level 10";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";690.0
"1";"NFQ Level 10";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";825.0
"1";"NFQ Level 10";"Female";"Services";"Number of Graduates (Persons)";0
"1";"NFQ Level 10";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"1";"NFQ Level 10";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 6";"Female";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 6";"Female";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Health and Welfare";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Health and Welfare";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Services";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Male";"Services";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Services";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Male";"Services";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Education";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Education";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Education";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Education";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Arts and Humanities";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Arts and Humanities";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Arts and Humanities";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Arts and Humanities";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Social Sciences, Journalism and Information";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Social Sciences, Journalism and Information";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Social Sciences, Journalism and Information";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Social Sciences, Journalism and Information";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Business, Administration and Law";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Business, Administration and Law";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Business, Administration and Law";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Business, Administration and Law";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Natural Sciences, Mathematics and Statistics";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Natural Sciences, Mathematics and Statistics";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Natural Sciences, Mathematics and Statistics";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Natural Sciences, Mathematics and Statistics";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Information and Communication Technologies";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Information and Communication Technologies";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Information and Communication Technologies";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Information and Communication Technologies";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Engineering, Manufacturing and Construction";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Engineering, Manufacturing and Construction";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Engineering, Manufacturing and Construction";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Engineering, Manufacturing and Construction";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P25 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P50 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Agriculture, Forestry, Fisheries and Veterinary";"P75 Earnings of Graduates (Euro)";..
"3";"NFQ Level 7";"Female";"Health and Welfare";"Number of Graduates (Persons)";..
"3";"NFQ Level 7";"Female";"Health and Welfare";"P25 Earnings of Graduates (Euro)";..
